filename,classification
2019_82_16_1_0064_00091045.jpg,1.0
2019_82_16_1_0064_00091049.jpg,1.0
2019_82_16_1_0064_00091053.jpg,1.0
2019_82_16_1_0065_00085929.jpg,1.0
2019_82_16_1_0065_00085933.jpg,1.0
2019_82_16_1_0065_00085937.jpg,1.0
2019_82_16_1_0065_00085941.jpg,2.0
2019_82_16_1_0065_00085945.jpg,2.0
2019_82_16_2_0062_00093802.jpg,1.0
2019_82_16_2_0062_00093806.jpg,1.0
2019_82_16_2_0062_00093810.jpg,1.0
2019_82_16_2_0062_00093814.jpg,1.0
2019_82_16_2_0062_00093818.jpg,1.0
2019_82_16_2_0062_00093822.jpg,1.0
2019_82_16_2_0062_00093826.jpg,1.0
2019_82_16_2_0063_00092643.jpg,1.0
2019_82_16_2_0063_00092648.jpg,1.0
2019_82_16_2_0063_00092652.jpg,1.0
2019_82_16_2_0063_00092656.jpg,1.0
2019_82_16_2_0063_00092701.jpg,1.0
2019_82_16_2_0063_00092705.jpg,1.0
2019_82_16_2_0063_00092709.jpg,1.0
2019_82_16_2_0064_00091049.jpg,1.0
2019_82_16_2_0064_00091053.jpg,1.0
2019_82_16_2_0064_00091057.jpg,1.0
2019_82_16_2_0064_00091101.jpg,1.0
2019_82_16_2_0064_00091105.jpg,1.0
2019_82_16_2_0064_00091109.jpg,1.0
2019_82_16_2_0064_00091113.jpg,1.0
2019_82_16_2_0065_00085903.jpg,1.0
2019_82_16_2_0065_00085907.jpg,1.0
2019_82_16_2_0065_00085912.jpg,1.0
2019_82_16_2_0065_00085916.jpg,1.0
2019_82_16_2_0065_00085920.jpg,2.0
2019_82_16_2_0065_00085924.jpg,2.0
2019_82_16_2_0065_00085929.jpg,3.0
2019_82_16_3_0062_00093726.jpg,1.0
2019_82_16_3_0062_00093730.jpg,1.0
2019_82_16_3_0062_00093734.jpg,1.0
2019_82_16_3_0062_00093738.jpg,1.0
2019_82_16_3_0062_00093742.jpg,1.0
2019_82_16_3_0062_00093746.jpg,1.0
2019_82_16_3_0063_00092726.jpg,1.0
2019_82_16_3_0063_00092730.jpg,1.0
2019_82_16_3_0063_00092734.jpg,1.0
2019_82_16_3_0063_00092738.jpg,1.0
2019_82_16_3_0063_00092742.jpg,1.0
2019_82_16_3_0063_00092746.jpg,1.0
2019_82_16_3_0064_00091012.jpg,1.0
2019_82_16_3_0064_00091016.jpg,1.0
2019_82_16_3_0064_00091020.jpg,1.0
2019_82_16_3_0064_00091024.jpg,1.0
2019_82_16_3_0064_00091028.jpg,1.0
2019_82_16_3_0064_00091033.jpg,1.0
2019_82_16_3_0065_00085945.jpg,1.0
2019_82_16_3_0065_00085949.jpg,1.0
2019_82_16_3_0065_00085954.jpg,1.0
2019_82_16_3_0065_00085958.jpg,1.0
2019_82_16_3_0065_00090002.jpg,2.0
2019_82_16_3_0065_00090006.jpg,2.0
2019_82_16_4_0061_00095427.jpg,1.0
2019_82_16_4_0061_00095431.jpg,1.0
2019_82_16_4_0061_00095435.jpg,1.0
2019_82_16_4_0061_00095439.jpg,1.0
2019_82_16_4_0061_00095444.jpg,1.0
2019_82_16_4_0062_00093746.jpg,1.0
2019_82_16_4_0062_00093750.jpg,1.0
2019_82_16_4_0062_00093754.jpg,1.0
2019_82_16_4_0062_00093758.jpg,1.0
2019_82_16_4_0062_00093802.jpg,1.0
2019_82_16_4_0063_00092709.jpg,1.0
2019_82_16_4_0063_00092713.jpg,1.0
2019_82_16_4_0063_00092717.jpg,1.0
2019_82_16_4_0063_00092721.jpg,2.0
2019_82_16_4_0063_00092726.jpg,2.0
2019_82_16_5_0064_00091033.jpg,1.0
2019_82_16_5_0064_00091037.jpg,1.0
2019_82_16_5_0064_00091041.jpg,1.0
2019_82_16_5_0064_00091045.jpg,1.0
2019_82_16_5_0064_00091049.jpg,1.0
2019_82_16_5_0065_00085929.jpg,1.0
2019_82_16_5_0065_00085933.jpg,1.0
2019_82_16_5_0065_00085937.jpg,1.0
2019_82_16_5_0065_00085941.jpg,1.0
2019_82_16_5_0065_00085945.jpg,1.0
2019_82_16_5_0066_00084247.jpg,2.0
2019_82_16_5_0066_00084251.jpg,2.0
2019_82_16_5_0066_00084255.jpg,1.0
2019_82_16_5_0066_00084259.jpg,1.0
2019_82_16_5_0066_00084303.jpg,1.0
2019_82_16_5_0066_00084307.jpg,1.0
2019_82_17_1_0109_00103059.jpg,2.0
2019_82_17_1_0109_00103103.jpg,2.0
2019_82_17_1_0109_00103107.jpg,2.0
2019_82_17_1_0109_00103111.jpg,2.0
2019_82_17_1_0109_00103115.jpg,2.0
2019_82_17_1_0109_00103120.jpg,1.0
2019_82_17_1_0110_00102232.jpg,1.0
2019_82_17_1_0110_00102236.jpg,1.0
2019_82_17_1_0110_00102241.jpg,1.0
2019_82_17_1_0110_00102245.jpg,1.0
2019_82_17_1_0110_00102249.jpg,1.0
2019_82_17_1_0111_00100135.jpg,1.0
2019_82_17_1_0111_00100140.jpg,1.0
2019_82_17_1_0111_00100144.jpg,2.0
2019_82_17_1_0111_00100148.jpg,3.0
2019_82_17_1_0111_00100152.jpg,2.0
2019_82_17_1_0112_00095441.jpg,3.0
2019_82_17_1_0112_00095445.jpg,3.0
2019_82_17_1_0112_00095449.jpg,3.0
2019_82_17_1_0112_00095453.jpg,3.0
2019_82_17_1_0112_00095457.jpg,2.0
2019_82_17_1_0112_00095501.jpg,2.0
2019_82_17_2_0109_00103039.jpg,2.0
2019_82_17_2_0109_00103043.jpg,2.0
2019_82_17_2_0109_00103047.jpg,2.0
2019_82_17_2_0109_00103051.jpg,2.0
2019_82_17_2_0109_00103055.jpg,2.0
2019_82_17_2_0109_00103059.jpg,1.0
2019_82_17_2_0110_00102249.jpg,1.0
2019_82_17_2_0110_00102253.jpg,1.0
2019_82_17_2_0110_00102257.jpg,1.0
2019_82_17_2_0110_00102301.jpg,2.0
2019_82_17_2_0110_00102305.jpg,2.0
2019_82_17_2_0110_00102309.jpg,1.0
2019_82_17_2_0111_00100110.jpg,1.0
2019_82_17_2_0111_00100114.jpg,1.0
2019_82_17_2_0111_00100119.jpg,1.0
2019_82_17_2_0111_00100123.jpg,2.0
2019_82_17_2_0111_00100127.jpg,2.0
2019_82_17_2_0111_00100131.jpg,2.0
2019_82_17_2_0111_00100135.jpg,2.0
2019_82_17_2_0112_00095509.jpg,3.0
2019_82_17_2_0112_00095513.jpg,2.0
2019_82_17_2_0112_00095517.jpg,2.0
2019_82_17_2_0112_00095521.jpg,2.0
2019_82_17_3_0109_00103120.jpg,2.0
2019_82_17_3_0109_00103124.jpg,2.0
2019_82_17_3_0109_00103128.jpg,2.0
2019_82_17_3_0109_00103132.jpg,2.0
2019_82_17_3_0109_00103136.jpg,2.0
2019_82_17_3_0109_00103140.jpg,1.0
2019_82_17_3_0110_00102208.jpg,1.0
2019_82_17_3_0110_00102212.jpg,1.0
2019_82_17_3_0110_00102216.jpg,1.0
2019_82_17_3_0110_00102220.jpg,1.0
2019_82_17_3_0110_00102224.jpg,1.0
2019_82_17_3_0110_00102228.jpg,1.0
2019_82_17_3_0110_00102232.jpg,1.0
2019_82_17_3_0111_00100152.jpg,1.0
2019_82_17_3_0111_00100157.jpg,1.0
2019_82_17_3_0111_00100201.jpg,1.0
2019_82_17_3_0111_00100205.jpg,2.0
2019_82_17_3_0111_00100209.jpg,2.0
2019_82_17_3_0111_00100213.jpg,2.0
2019_82_17_3_0111_00100217.jpg,2.0
2019_82_17_3_0112_00095421.jpg,3.0
2019_82_17_3_0112_00095425.jpg,3.0
2019_82_17_3_0112_00095429.jpg,3.0
2019_82_17_4_0107_00105853.jpg,3.0
2019_82_17_4_0107_00105857.jpg,3.0
2019_82_17_4_0107_00105901.jpg,3.0
2019_82_17_4_0107_00105905.jpg,3.0
2019_82_17_4_0107_00105909.jpg,3.0
2019_82_17_4_0107_00105913.jpg,2.0
2019_82_17_4_0108_00105109.jpg,1.0
2019_82_17_4_0108_00105113.jpg,1.0
2019_82_17_4_0108_00105117.jpg,1.0
2019_82_17_4_0108_00105121.jpg,1.0
2019_82_17_4_0108_00105125.jpg,1.0
2019_82_17_4_0109_00103059.jpg,1.0
2019_82_17_4_0109_00103103.jpg,1.0
2019_82_17_4_0109_00103107.jpg,2.0
2019_82_17_4_0109_00103111.jpg,2.0
2019_82_17_4_0109_00103115.jpg,1.0
2019_82_17_4_0109_00103120.jpg,1.0
2019_82_17_4_0110_00102232.jpg,3.0
2019_82_17_4_0110_00102236.jpg,3.0
2019_82_17_4_0110_00102241.jpg,2.0
2019_82_17_4_0110_00102245.jpg,2.0
2019_82_17_4_0110_00102249.jpg,2.0
2019_82_17_5_0111_00100135.jpg,1.0
2019_82_17_5_0111_00100140.jpg,2.0
2019_82_17_5_0111_00100144.jpg,1.0
2019_82_17_5_0111_00100148.jpg,1.0
2019_82_17_5_0111_00100152.jpg,1.0
2019_82_17_5_0112_00095441.jpg,1.0
2019_82_17_5_0112_00095445.jpg,2.0
2019_82_17_5_0112_00095449.jpg,2.0
2019_82_17_5_0112_00095453.jpg,1.0
2019_82_17_5_0112_00095457.jpg,1.0
2019_82_17_5_0112_00095501.jpg,1.0
2019_82_17_5_0113_00093424.jpg,2.0
2019_82_17_5_0113_00093428.jpg,2.0
2019_82_17_5_0113_00093432.jpg,2.0
2019_82_17_5_0113_00093437.jpg,3.0
2019_82_17_5_0113_00093441.jpg,3.0
2019_82_17_5_0113_00093445.jpg,3.0
2019_82_18_1_0126_00142341.jpg,1.0
2019_82_18_1_0126_00142345.jpg,1.0
2019_82_18_1_0126_00142349.jpg,1.0
2019_82_18_1_0126_00142353.jpg,2.0
2019_82_18_1_0126_00142358.jpg,2.0
2019_82_18_1_0127_00143249.jpg,1.0
2019_82_18_1_0127_00143252.jpg,1.0
2019_82_18_1_0127_00143256.jpg,1.0
2019_82_18_1_0127_00143300.jpg,1.0
2019_82_18_1_0127_00143304.jpg,1.0
2019_82_18_1_0127_00143307.jpg,1.0
2019_82_18_1_0128_00144049.jpg,1.0
2019_82_18_1_0128_00144053.jpg,1.0
2019_82_18_1_0128_00144058.jpg,1.0
2019_82_18_1_0128_00144102.jpg,1.0
2019_82_18_1_0128_00144106.jpg,2.0
2019_82_18_1_0128_00144110.jpg,3.0
2019_82_18_1_0129_00144843.jpg,2.0
2019_82_18_1_0129_00144847.jpg,1.0
2019_82_18_1_0129_00144851.jpg,1.0
2019_82_18_1_0129_00144855.jpg,1.0
2019_82_18_1_0129_00144858.jpg,1.0
2019_82_18_1_0129_00144902.jpg,2.0
2019_82_18_1_0147_00133623.jpg,3.0
2019_82_18_1_0147_00133628.jpg,3.0
2019_82_18_1_0147_00133633.jpg,3.0
2019_82_18_1_0147_00133638.jpg,3.0
2019_82_18_1_0147_00133642.jpg,3.0
2019_82_18_1_0147_00133647.jpg,3.0
2019_82_18_1_0148_00134629.jpg,3.0
2019_82_18_1_0148_00134633.jpg,2.0
2019_82_18_1_0148_00134637.jpg,2.0
2019_82_18_1_0148_00134641.jpg,2.0
2019_82_18_1_0148_00134645.jpg,2.0
2019_82_18_1_0148_00134649.jpg,3.0
2019_82_18_1_0149_00135330.jpg,3.0
2019_82_18_1_0149_00135334.jpg,2.0
2019_82_18_1_0149_00135339.jpg,1.0
2019_82_18_1_0149_00135344.jpg,1.0
2019_82_18_1_0149_00135348.jpg,2.0
2019_82_18_1_0149_00135353.jpg,3.0
2019_82_18_1_0150_00140515.jpg,3.0
2019_82_18_1_0150_00140519.jpg,3.0
2019_82_18_1_0150_00140523.jpg,3.0
2019_82_18_1_0150_00140527.jpg,3.0
2019_82_18_1_0150_00140531.jpg,3.0
2019_82_18_1_0150_00140535.jpg,3.0
2019_82_18_2_0127_00143230.jpg,2.0
2019_82_18_2_0127_00143233.jpg,1.0
2019_82_18_2_0127_00143237.jpg,1.0
2019_82_18_2_0127_00143241.jpg,1.0
2019_82_18_2_0127_00143245.jpg,1.0
2019_82_18_2_0127_00143249.jpg,1.0
2019_82_18_2_0128_00144106.jpg,1.0
2019_82_18_2_0128_00144110.jpg,1.0
2019_82_18_2_0128_00144114.jpg,1.0
2019_82_18_2_0128_00144118.jpg,1.0
2019_82_18_2_0128_00144123.jpg,1.0
2019_82_18_2_0128_00144127.jpg,2.0
2019_82_18_2_0128_00144131.jpg,3.0
2019_82_18_2_0129_00144825.jpg,2.0
2019_82_18_2_0129_00144828.jpg,1.0
2019_82_18_2_0129_00144832.jpg,1.0
2019_82_18_2_0129_00144836.jpg,1.0
2019_82_18_2_0129_00144840.jpg,2.0
2019_82_18_2_0129_00144843.jpg,2.0
2019_82_18_2_0147_00133600.jpg,3.0
2019_82_18_2_0147_00133604.jpg,3.0
2019_82_18_2_0147_00133609.jpg,3.0
2019_82_18_2_0147_00133614.jpg,3.0
2019_82_18_2_0147_00133618.jpg,3.0
2019_82_18_2_0147_00133623.jpg,3.0
2019_82_18_2_0148_00134649.jpg,3.0
2019_82_18_2_0148_00134653.jpg,2.0
2019_82_18_2_0148_00134657.jpg,1.0
2019_82_18_2_0148_00134701.jpg,2.0
2019_82_18_2_0148_00134705.jpg,2.0
2019_82_18_2_0148_00134709.jpg,3.0
2019_82_18_2_0149_00135306.jpg,3.0
2019_82_18_2_0149_00135311.jpg,2.0
2019_82_18_2_0149_00135315.jpg,2.0
2019_82_18_2_0149_00135320.jpg,1.0
2019_82_18_2_0149_00135325.jpg,2.0
2019_82_18_2_0149_00135330.jpg,3.0
2019_82_18_2_0150_00140539.jpg,3.0
2019_82_18_2_0150_00140543.jpg,3.0
2019_82_18_2_0150_00140546.jpg,3.0
2019_82_18_2_0150_00140550.jpg,3.0
2019_82_18_2_0150_00140554.jpg,3.0
2019_82_18_3_0127_00143307.jpg,1.0
2019_82_18_3_0127_00143311.jpg,1.0
2019_82_18_3_0127_00143315.jpg,1.0
2019_82_18_3_0127_00143318.jpg,1.0
2019_82_18_3_0127_00143322.jpg,1.0
2019_82_18_3_0127_00143326.jpg,1.0
2019_82_18_3_0128_00144028.jpg,1.0
2019_82_18_3_0128_00144033.jpg,1.0
2019_82_18_3_0128_00144037.jpg,1.0
2019_82_18_3_0128_00144041.jpg,1.0
2019_82_18_3_0128_00144045.jpg,2.0
2019_82_18_3_0128_00144049.jpg,2.0
2019_82_18_3_0129_00144902.jpg,1.0
2019_82_18_3_0129_00144906.jpg,1.0
2019_82_18_3_0129_00144909.jpg,1.0
2019_82_18_3_0129_00144913.jpg,1.0
2019_82_18_3_0129_00144917.jpg,2.0
2019_82_18_3_0129_00144920.jpg,2.0
2019_82_18_3_0147_00133647.jpg,3.0
2019_82_18_3_0147_00133652.jpg,3.0
2019_82_18_3_0147_00133657.jpg,3.0
2019_82_18_3_0147_00133701.jpg,3.0
2019_82_18_3_0147_00133706.jpg,3.0
2019_82_18_3_0147_00133711.jpg,3.0
2019_82_18_3_0148_00134610.jpg,3.0
2019_82_18_3_0148_00134614.jpg,2.0
2019_82_18_3_0148_00134618.jpg,2.0
2019_82_18_3_0148_00134622.jpg,2.0
2019_82_18_3_0148_00134625.jpg,2.0
2019_82_18_3_0148_00134629.jpg,3.0
2019_82_18_3_0149_00135353.jpg,3.0
2019_82_18_3_0149_00135357.jpg,2.0
2019_82_18_3_0149_00135402.jpg,1.0
2019_82_18_3_0149_00135406.jpg,2.0
2019_82_18_3_0149_00135411.jpg,2.0
2019_82_18_3_0149_00135416.jpg,3.0
2019_82_18_3_0150_00140456.jpg,3.0
2019_82_18_3_0150_00140459.jpg,3.0
2019_82_18_3_0150_00140503.jpg,3.0
2019_82_18_3_0150_00140507.jpg,3.0
2019_82_18_4_0125_00141431.jpg,1.0
2019_82_18_4_0125_00141434.jpg,1.0
2019_82_18_4_0125_00141438.jpg,1.0
2019_82_18_4_0125_00141442.jpg,1.0
2019_82_18_4_0125_00141446.jpg,1.0
2019_82_18_4_0126_00142341.jpg,1.0
2019_82_18_4_0126_00142345.jpg,1.0
2019_82_18_4_0126_00142349.jpg,1.0
2019_82_18_4_0126_00142353.jpg,1.0
2019_82_18_4_0126_00142358.jpg,2.0
2019_82_18_4_0127_00143249.jpg,2.0
2019_82_18_4_0127_00143252.jpg,1.0
2019_82_18_4_0127_00143256.jpg,1.0
2019_82_18_4_0127_00143300.jpg,1.0
2019_82_18_4_0127_00143304.jpg,1.0
2019_82_18_4_0127_00143307.jpg,2.0
2019_82_18_4_0149_00135330.jpg,3.0
2019_82_18_4_0149_00135334.jpg,3.0
2019_82_18_4_0149_00135339.jpg,3.0
2019_82_18_4_0149_00135344.jpg,3.0
2019_82_18_4_0149_00135348.jpg,3.0
2019_82_18_4_0149_00135353.jpg,3.0
2019_82_18_4_0150_00140515.jpg,3.0
2019_82_18_4_0150_00140519.jpg,2.0
2019_82_18_4_0150_00140523.jpg,1.0
2019_82_18_4_0150_00140527.jpg,1.0
2019_82_18_4_0150_00140531.jpg,2.0
2019_82_18_4_0150_00140535.jpg,3.0
2019_82_18_4_0151_00141204.jpg,3.0
2019_82_18_4_0151_00141208.jpg,3.0
2019_82_18_4_0151_00141213.jpg,2.0
2019_82_18_4_0151_00141217.jpg,2.0
2019_82_18_4_0151_00141222.jpg,3.0
2019_82_18_4_0151_00141226.jpg,3.0
2019_82_18_5_0128_00144049.jpg,1.0
2019_82_18_5_0128_00144053.jpg,1.0
2019_82_18_5_0128_00144058.jpg,1.0
2019_82_18_5_0128_00144102.jpg,1.0
2019_82_18_5_0128_00144106.jpg,1.0
2019_82_18_5_0129_00144843.jpg,2.0
2019_82_18_5_0129_00144847.jpg,1.0
2019_82_18_5_0129_00144851.jpg,1.0
2019_82_18_5_0129_00144855.jpg,1.0
2019_82_18_5_0129_00144858.jpg,1.0
2019_82_18_5_0129_00144902.jpg,1.0
2019_82_18_5_0130_00145622.jpg,2.0
2019_82_18_5_0130_00145626.jpg,1.0
2019_82_18_5_0130_00145631.jpg,1.0
2019_82_18_5_0130_00145635.jpg,1.0
2019_82_18_5_0130_00145639.jpg,1.0
2019_82_18_5_0130_00145643.jpg,3.0
2019_82_18_5_0131_00150323.jpg,2.0
2019_82_18_5_0131_00150327.jpg,1.0
2019_82_18_5_0131_00150330.jpg,1.0
2019_82_18_5_0131_00150334.jpg,2.0
2019_82_18_5_0131_00150338.jpg,1.0
2019_82_18_5_0145_00132105.jpg,3.0
2019_82_18_5_0145_00132110.jpg,3.0
2019_82_18_5_0145_00132115.jpg,3.0
2019_82_18_5_0145_00132120.jpg,3.0
2019_82_18_5_0145_00132125.jpg,3.0
2019_82_18_5_0145_00132129.jpg,3.0
2019_82_18_5_0146_00132859.jpg,3.0
2019_82_18_5_0146_00132903.jpg,3.0
2019_82_18_5_0146_00132907.jpg,3.0
2019_82_18_5_0146_00132911.jpg,3.0
2019_82_18_5_0146_00132915.jpg,3.0
2019_82_18_5_0146_00132919.jpg,3.0
2019_82_18_5_0147_00133623.jpg,3.0
2019_82_18_5_0147_00133628.jpg,2.0
2019_82_18_5_0147_00133633.jpg,1.0
2019_82_18_5_0147_00133638.jpg,1.0
2019_82_18_5_0147_00133642.jpg,2.0
2019_82_18_5_0147_00133647.jpg,3.0
2019_82_18_5_0148_00134633.jpg,2.0
2019_82_18_5_0148_00134637.jpg,2.0
2019_82_18_5_0148_00134641.jpg,2.0
2019_82_18_5_0148_00134645.jpg,3.0
2019_82_18_5_0148_00134649.jpg,3.0
2019_82_20_1_0013_00002237.jpg,1.0
2019_82_20_1_0013_00002238.jpg,2.0
2019_82_20_1_0013_00002239.jpg,2.0
2019_82_20_1_0013_00002240.jpg,2.0
2019_82_20_1_0013_00002241.jpg,2.0
2019_82_20_1_0014_00002292.jpg,2.0
2019_82_20_1_0014_00002293.jpg,2.0
2019_82_20_1_0014_00002294.jpg,1.0
2019_82_20_1_0014_00002295.jpg,1.0
2019_82_20_1_0014_00002296.jpg,1.0
2019_82_20_1_0014_00002297.jpg,1.0
2019_82_20_1_0015_00002400.jpg,1.0
2019_82_20_1_0015_00002401.jpg,1.0
2019_82_20_1_0015_00002402.jpg,1.0
2019_82_20_1_0015_00002403.jpg,2.0
2019_82_20_1_0015_00002404.jpg,2.0
2019_82_20_1_0015_00002405.jpg,3.0
2019_82_20_1_0016_00002450.jpg,3.0
2019_82_20_1_0016_00002451.jpg,3.0
2019_82_20_1_0016_00002452.jpg,3.0
2019_82_20_1_0016_00002453.jpg,2.0
2019_82_20_1_0016_00002454.jpg,1.0
2019_82_20_1_0017_00002559.jpg,2.0
2019_82_20_1_0017_00002560.jpg,2.0
2019_82_20_1_0017_00002561.jpg,3.0
2019_82_20_1_0017_00002562.jpg,3.0
2019_82_20_1_0017_00002563.jpg,3.0
2019_82_20_2_0013_00002241.jpg,1.0
2019_82_20_2_0013_00002242.jpg,1.0
2019_82_20_2_0013_00002243.jpg,2.0
2019_82_20_2_0013_00002244.jpg,2.0
2019_82_20_2_0013_00002245.jpg,2.0
2019_82_20_2_0013_00002246.jpg,2.0
2019_82_20_2_0013_00002247.jpg,3.0
2019_82_20_2_0014_00002286.jpg,3.0
2019_82_20_2_0014_00002287.jpg,2.0
2019_82_20_2_0014_00002288.jpg,2.0
2019_82_20_2_0014_00002289.jpg,1.0
2019_82_20_2_0014_00002290.jpg,1.0
2019_82_20_2_0014_00002291.jpg,1.0
2019_82_20_2_0014_00002292.jpg,1.0
2019_82_20_2_0015_00002405.jpg,1.0
2019_82_20_2_0015_00002406.jpg,1.0
2019_82_20_2_0015_00002407.jpg,1.0
2019_82_20_2_0015_00002408.jpg,2.0
2019_82_20_2_0015_00002409.jpg,2.0
2019_82_20_2_0015_00002410.jpg,3.0
2019_82_20_2_0015_00002411.jpg,3.0
2019_82_20_2_0016_00002444.jpg,3.0
2019_82_20_2_0016_00002445.jpg,3.0
2019_82_20_2_0016_00002446.jpg,3.0
2019_82_20_2_0016_00002447.jpg,3.0
2019_82_20_2_0016_00002448.jpg,2.0
2019_82_20_2_0016_00002449.jpg,1.0
2019_82_20_2_0016_00002450.jpg,1.0
2019_82_20_2_0017_00002563.jpg,2.0
2019_82_20_2_0017_00002564.jpg,2.0
2019_82_20_2_0017_00002565.jpg,2.0
2019_82_20_2_0017_00002566.jpg,3.0
2019_82_20_2_0017_00002567.jpg,3.0
2019_82_20_2_0017_00002568.jpg,3.0
2019_82_20_2_0017_00002569.jpg,3.0
2019_82_20_3_0013_00002231.jpg,1.0
2019_82_20_3_0013_00002232.jpg,1.0
2019_82_20_3_0013_00002233.jpg,2.0
2019_82_20_3_0013_00002234.jpg,2.0
2019_82_20_3_0013_00002235.jpg,2.0
2019_82_20_3_0013_00002236.jpg,2.0
2019_82_20_3_0013_00002237.jpg,2.0
2019_82_20_3_0014_00002296.jpg,3.0
2019_82_20_3_0014_00002297.jpg,2.0
2019_82_20_3_0014_00002298.jpg,1.0
2019_82_20_3_0014_00002299.jpg,1.0
2019_82_20_3_0014_00002300.jpg,1.0
2019_82_20_3_0014_00002301.jpg,1.0
2019_82_20_3_0014_00002302.jpg,1.0
2019_82_20_3_0015_00002395.jpg,1.0
2019_82_20_3_0015_00002396.jpg,1.0
2019_82_20_3_0015_00002397.jpg,1.0
2019_82_20_3_0015_00002398.jpg,1.0
2019_82_20_3_0015_00002399.jpg,2.0
2019_82_20_3_0015_00002400.jpg,3.0
2019_82_20_3_0015_00002401.jpg,3.0
2019_82_20_3_0016_00002454.jpg,3.0
2019_82_20_3_0016_00002455.jpg,3.0
2019_82_20_3_0016_00002456.jpg,3.0
2019_82_20_3_0016_00002457.jpg,3.0
2019_82_20_3_0016_00002458.jpg,2.0
2019_82_20_3_0016_00002459.jpg,2.0
2019_82_20_3_0016_00002460.jpg,1.0
2019_82_20_3_0017_00002553.jpg,2.0
2019_82_20_3_0017_00002554.jpg,2.0
2019_82_20_3_0017_00002555.jpg,2.0
2019_82_20_3_0017_00002556.jpg,3.0
2019_82_20_3_0017_00002557.jpg,3.0
2019_82_20_3_0017_00002558.jpg,3.0
2019_82_20_3_0017_00002559.jpg,3.0
2019_82_20_4_0010_00000838.jpg,2.0
2019_82_20_4_0010_00000839.jpg,2.0
2019_82_20_4_0010_00000840.jpg,2.0
2019_82_20_4_0010_00000841.jpg,3.0
2019_82_20_4_0010_00000842.jpg,3.0
2019_82_20_4_0010_00000843.jpg,3.0
2019_82_20_4_0010_00000844.jpg,3.0
2019_82_20_4_0011_00002071.jpg,1.0
2019_82_20_4_0011_00002072.jpg,1.0
2019_82_20_4_0011_00002073.jpg,1.0
2019_82_20_4_0011_00002074.jpg,1.0
2019_82_20_4_0011_00002075.jpg,2.0
2019_82_20_4_0011_00002076.jpg,2.0
2019_82_20_4_0011_00002077.jpg,3.0
2019_82_20_4_0012_00002127.jpg,3.0
2019_82_20_4_0012_00002128.jpg,2.0
2019_82_20_4_0012_00002129.jpg,2.0
2019_82_20_4_0012_00002130.jpg,1.0
2019_82_20_4_0012_00002131.jpg,1.0
2019_82_20_4_0012_00002132.jpg,1.0
2019_82_20_4_0012_00002133.jpg,1.0
2019_82_20_4_0013_00002236.jpg,1.0
2019_82_20_4_0013_00002237.jpg,1.0
2019_82_20_4_0013_00002238.jpg,1.0
2019_82_20_4_0013_00002239.jpg,2.0
2019_82_20_4_0013_00002240.jpg,2.0
2019_82_20_4_0013_00002241.jpg,3.0
2019_82_20_4_0013_00002242.jpg,3.0
2019_82_20_4_0014_00002291.jpg,3.0
2019_82_20_4_0014_00002292.jpg,3.0
2019_82_20_4_0014_00002293.jpg,3.0
2019_82_20_4_0014_00002294.jpg,3.0
2019_82_20_4_0014_00002295.jpg,2.0
2019_82_20_4_0014_00002296.jpg,2.0
2019_82_20_4_0014_00002297.jpg,2.0
2019_82_20_5_0015_00002400.jpg,1.0
2019_82_20_5_0015_00002401.jpg,2.0
2019_82_20_5_0015_00002402.jpg,3.0
2019_82_20_5_0015_00002403.jpg,3.0
2019_82_20_5_0015_00002404.jpg,3.0
2019_82_20_5_0015_00002405.jpg,3.0
2019_82_20_5_0016_00002449.jpg,3.0
2019_82_20_5_0016_00002450.jpg,2.0
2019_82_20_5_0016_00002451.jpg,2.0
2019_82_20_5_0016_00002452.jpg,1.0
2019_82_20_5_0016_00002453.jpg,1.0
2019_82_20_5_0016_00002454.jpg,1.0
2019_82_20_5_0016_00002455.jpg,1.0
2019_82_20_5_0017_00002558.jpg,1.0
2019_82_20_5_0017_00002559.jpg,1.0
2019_82_20_5_0017_00002560.jpg,1.0
2019_82_20_5_0017_00002561.jpg,1.0
2019_82_20_5_0017_00002562.jpg,2.0
2019_82_20_5_0017_00002563.jpg,3.0
2019_82_20_5_0017_00002564.jpg,3.0
2019_82_20_5_0018_00000026.jpg,3.0
2019_82_20_5_0018_00000027.jpg,3.0
2019_82_20_5_0018_00000028.jpg,2.0
2019_82_20_5_0018_00000029.jpg,2.0
2019_82_20_5_0018_00000030.jpg,2.0
2019_82_20_5_0018_00000031.jpg,1.0
2019_82_20_5_0018_00000032.jpg,1.0
2019_82_20_5_0019_00000135.jpg,2.0
2019_82_20_5_0019_00000136.jpg,2.0
2019_82_20_5_0019_00000137.jpg,2.0
2019_82_20_5_0019_00000138.jpg,3.0
2019_82_20_5_0019_00000139.jpg,3.0
2019_82_20_5_0019_00000140.jpg,3.0
2019_82_20_5_0019_00000141.jpg,3.0
2019_82_20_5_0020_00000179.jpg,3.0
2019_82_20_5_0020_00000180.jpg,3.0
2019_82_20_5_0020_00000181.jpg,3.0
2019_82_20_5_0020_00000182.jpg,3.0
2019_82_20_5_0020_00000183.jpg,3.0
2019_82_20_5_0020_00000184.jpg,3.0
2019_82_20_5_0020_00000185.jpg,3.0
2019_82_21_1_0018_00002409.jpg,1.0
2019_82_21_1_0018_00002410.jpg,1.0
2019_82_21_1_0018_00002411.jpg,1.0
2019_82_21_1_0018_00002412.jpg,1.0
